emp_id,emp_name,gender,age,department,designation,salary,experience,joining_date,city,state,manager_name,performance_rating,attendance_percentage,active,Experience_Level,attendance_status
262,Employee_262,Female,24,IT,Manager,15000,0,20/09/2023,Delhi,Delhi,Neha,3,97.0,true,Junior,Excellent
271,Employee_271,Male,24,Finance,Manager,25000,5,29/09/2023,Ahmedabad,Delhi,Not Assigned,6,92.0,true,Senior,Excellent
285,Employee_285,Male,36,HR,Executive,70000,5,2023-10-13,Jaipur,Rajasthan,Not Assigned,4,92.0,true,Senior,Excellent
288,Employee_288,Male,30,IT,Engineer,25000,1,2023-10-16,Mumbai,Delhi,Rohit,0,110.0,false,Junior,Excellent
300,Employee_300,Female,42,Finance,Analyst,45000,0,2023-10-28,Jaipur,Gujarat,Rohit,5,88.0,true,Junior,Needs Improvement
328,Employee_328,Male,30,HR,Engineer,45000,5,25/11/2023,Jaipur,Gujarat,Neha,5,110.0,true,Senior,Excellent
338,Employee_338,Male,42,HR,Executive,15000,0,12-05-2023,Ahmedabad,Delhi,Neha,5,92.0,true,Junior,Excellent
343,Employee_343,Male,36,Finance,Manager,15000,1,10/12/2023,Jaipur,Gujarat,Not Assigned,6,92.0,false,Junior,Excellent
348,Employee_348,Female,30,IT,Manager,25000,3,2023-12-15,Delhi,Gujarat,Rohit,5,92.0,true,Mid Level,Excellent
353,Employee_353,Male,30,HR,Analyst,15000,0,12-20-2023,Pune,Maharashtra,Neha,6,88.0,true,Junior,Needs Improvement
369,Employee_369,Female,42,HR,Engineer,70000,5,2024-01-05,Jaipur,Maharashtra,Neha,3,97.0,false,Senior,Excellent
401,Employee_401,Female,30,Finance,Manager,45000,0,02-06-2024,Ahmedabad,Gujarat,Not Assigned,4,88.0,false,Junior,Needs Improvement
404,Employee_404,Female,24,Finance,Executive,45000,3,02-09-2024,Delhi,Maharashtra,Not Assigned,3,88.0,true,Mid Level,Needs Improvement
410,Employee_410,Male,24,IT,Analyst,45000,3,02-15-2024,Jaipur,Maharashtra,Amit,4,97.0,false,Mid Level,Excellent
417,Employee_417,Female,24,Sales,Engineer,70000,0,2024-02-22,Delhi,Delhi,Neha,5,97.0,true,Junior,Excellent
436,Employee_436,Male,30,Marketing,Executive,25000,0,12/03/2024,Mumbai,Gujarat,Neha,5,92.0,true,Junior,Excellent
463,Employee_463,Male,36,Sales,Engineer,25000,1,08/04/2024,Delhi,Delhi,Rohit,3,97.0,false,Junior,Excellent
466,Employee_466,Male,36,Sales,Engineer,25000,3,11/04/2024,Jaipur,Rajasthan,Amit,4,88.0,false,Mid Level,Needs Improvement
475,Employee_475,Female,30,Finance,Executive,15000,3,20/04/2024,Ahmedabad,Gujarat,Rohit,5,97.0,true,Mid Level,Excellent
490,Employee_490,Male,25,IT,Engineer,70000,3,05/05/2024,Mumbai,Delhi,Amit,6,97.0,false,Mid Level,Excellent
517,Employee_517,Male,25,Sales,Executive,15000,0,01/06/2024,Mumbai,Rajasthan,Neha,6,88.0,true,Junior,Needs Improvement
531,Employee_531,Male,30,IT,Manager,70000,3,2024-06-15,Pune,Delhi,Amit,4,110.0,false,Mid Level,Excellent
535,Employee_535,Male,42,Finance,Executive,45000,0,19/06/2024,Mumbai,Rajasthan,Neha,5,92.0,true,Junior,Excellent
595,Employee_595,Female,25,HR,Analyst,25000,1,18/08/2024,Delhi,Gujarat,Amit,6,88.0,true,Junior,Needs Improvement
600,Employee_600,Female,25,IT,Engineer,25000,3,2024-08-23,Pune,Delhi,Amit,5,110.0,false,Mid Level,Excellent
615,Employee_615,Female,24,Finance,Manager,45000,3,2024-09-07,Mumbai,Delhi,Not Assigned,4,92.0,false,Mid Level,Excellent
639,Employee_639,Female,24,Finance,Engineer,25000,0,2024-10-01,Ahmedabad,Rajasthan,Amit,4,92.0,true,Junior,Excellent
688,Employee_688,Male,30,Finance,Executive,45000,5,19/11/2024,Mumbai,Delhi,Not Assigned,6,110.0,false,Senior,Excellent
722,Employee_722,Female,25,HR,Manager,45000,5,01-23-2023,Jaipur,Gujarat,Not Assigned,3,92.0,false,Senior,Excellent
738,Employee_738,Male,36,Sales,Engineer,45000,5,2023-02-08,Delhi,Delhi,Rohit,0,97.0,false,Senior,Excellent
739,Employee_739,Male,36,Sales,Executive,45000,5,09/02/2023,Jaipur,Rajasthan,Amit,4,110.0,true,Senior,Excellent
751,Employee_751,Male,24,Marketing,Analyst,45000,3,21/02/2023,Pune,Rajasthan,Not Assigned,4,110.0,false,Mid Level,Excellent
773,Employee_773,Female,24,Finance,Engineer,15000,0,03-15-2023,Ahmedabad,Maharashtra,Rohit,5,88.0,true,Junior,Needs Improvement
800,Employee_800,Female,36,Finance,Manager,70000,5,04-11-2023,Delhi,Rajasthan,Not Assigned,5,110.0,false,Senior,Excellent
805,Employee_805,Male,42,IT,Manager,45000,3,16/04/2023,Delhi,Gujarat,Rohit,4,92.0,false,Mid Level,Excellent
829,Employee_829,Male,25,Finance,Engineer,25000,3,10/05/2023,Mumbai,Gujarat,Rohit,4,97.0,false,Mid Level,Excellent
908,Employee_908,Female,42,Finance,Analyst,15000,0,07-28-2023,Mumbai,Rajasthan,Neha,5,88.0,false,Junior,Needs Improvement
929,Employee_929,Female,24,HR,Analyst,70000,0,08-18-2023,Mumbai,Gujarat,Neha,6,92.0,false,Junior,Excellent
969,Employee_969,Female,24,HR,Manager,15000,3,2023-09-27,Delhi,Delhi,Amit,3,92.0,false,Mid Level,Excellent
976,Employee_976,Female,25,HR,Engineer,45000,1,04/10/2023,Mumbai,Rajasthan,Rohit,3,97.0,true,Junior,Excellent
985,Employee_985,Female,42,Finance,Manager,70000,1,13/10/2023,Ahmedabad,Gujarat,Not Assigned,3,97.0,false,Junior,Excellent
986,Employee_986,Female,24,HR,Manager,15000,0,10-14-2023,Delhi,Delhi,Amit,4,97.0,false,Junior,Excellent
1009,Employee_1009,Male,30,Sales,Engineer,15000,1,06/11/2023,Delhi,Gujarat,Neha,3,92.0,false,Junior,Excellent
1016,Employee_1016,Female,24,Sales,Manager,45000,5,11-13-2023,Mumbai,Gujarat,Not Assigned,3,88.0,false,Senior,Needs Improvement
1026,Employee_1026,Male,25,HR,Engineer,15000,5,2023-11-23,Ahmedabad,Delhi,Not Assigned,0,88.0,true,Senior,Needs Improvement
1030,Employee_1030,Male,25,Sales,Manager,45000,3,27/11/2023,Ahmedabad,Delhi,Neha,5,110.0,true,Mid Level,Excellent
1039,Employee_1039,Male,25,HR,Engineer,70000,3,06/12/2023,Jaipur,Gujarat,Not Assigned,5,97.0,false,Mid Level,Excellent
1041,Employee_1041,Female,42,HR,Manager,25000,3,2023-12-08,Ahmedabad,Rajasthan,Amit,5,97.0,true,Mid Level,Excellent
1049,Employee_1049,Male,25,HR,Engineer,25000,0,12-16-2023,Ahmedabad,Delhi,Neha,4,92.0,true,Junior,Excellent
1052,Employee_1052,Male,25,Sales,Analyst,45000,0,12-19-2023,Ahmedabad,Delhi,Neha,6,110.0,false,Junior,Excellent
1109,Employee_1109,Female,36,Finance,Analyst,45000,1,02-14-2024,Jaipur,Maharashtra,Neha,6,110.0,false,Junior,Excellent
1123,Employee_1123,Male,30,Marketing,Analyst,15000,5,28/02/2024,Mumbai,Rajasthan,Rohit,3,110.0,false,Senior,Excellent
1129,Employee_1129,Male,36,Sales,Engineer,70000,5,05/03/2024,Mumbai,Delhi,Rohit,5,92.0,true,Senior,Excellent
1137,Employee_1137,Male,30,Sales,Executive,25000,5,2024-03-13,Pune,Delhi,Not Assigned,5,88.0,false,Senior,Needs Improvement
1168,Employee_1168,Female,36,Marketing,Manager,25000,0,13/04/2024,Mumbai,Maharashtra,Not Assigned,6,88.0,false,Junior,Needs Improvement
1184,Employee_1184,Male,24,Sales,Engineer,45000,1,04-29-2024,Delhi,Gujarat,Neha,4,97.0,true,Junior,Excellent
1185,Employee_1185,Female,42,Sales,Executive,70000,3,2024-04-30,Jaipur,Delhi,Amit,5,110.0,false,Mid Level,Excellent
1201,Employee_1201,Male,36,HR,Engineer,15000,3,16/05/2024,Delhi,Maharashtra,Amit,6,92.0,true,Mid Level,Excellent
1212,Employee_1212,Female,24,HR,Executive,45000,3,2024-05-27,Ahmedabad,Rajasthan,Amit,4,92.0,false,Mid Level,Excellent
1224,Employee_1224,Female,25,Marketing,Manager,45000,1,2024-06-08,Mumbai,Rajasthan,Rohit,0,110.0,false,Junior,Excellent
1235,Employee_1235,Male,36,Finance,Engineer,45000,5,06-19-2024,Mumbai,Maharashtra,Neha,4,110.0,false,Senior,Excellent
1275,Employee_1275,Male,42,Sales,Engineer,25000,1,2024-07-29,Mumbai,Delhi,Rohit,6,97.0,true,Junior,Excellent
